"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055282","IMBRO/A","2025-04-10T17:57:53+02:00","1993-01-12T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1993-01-12","27.39","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-01-12","133.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1993-01-12","0.02","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1993-01-12","100.0","ug/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1993-01-12","1.22","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-01-12","5.31","mg/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-01-12","470.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-01-12","131.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-01-12","48.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1993-01-12","0.21","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-01-12","560.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-01-12","195.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-01-12","2790.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1993-01-12","18.18","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1993-01-12","4.95","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1993-01-12","7.1","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-01-12","97.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
