"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055572","IMBRO/A","2025-04-10T18:22:33+02:00","1992-12-08T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1992-12-08","280.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-12-08","994.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-12-08","5.31","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","1992-12-08","1250.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1992-12-08","9.21","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1992-12-08","40.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-12-08","8.0","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-12-08","460.0","mS/m",,,,"goedgekeurd"
"natrium","1262","Na","1992-12-08","1317.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
