"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034467","IMBRO/A","2023-01-13T20:46:37+01:00","2003-09-11T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","22.3","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","46.365","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.7","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.3","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2003-09-11","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2003-09-11","2.02","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2003-09-11","119.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2003-09-11","8.92","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2003-09-11","0.4","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2003-09-11","0.5","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2003-09-11","0.06","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2003-09-11","40.77","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2003-09-11","24.3","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-09-11","4142.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2003-09-11","5.3","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-09-11","1.14","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2003-09-11","14782.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-09-11","0.09","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2003-09-11","18.12","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2003-09-11","33.4","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-09-11","4.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2003-09-11","5.84","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-09-11","1.21","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2003-09-11","1.48","ug/l",,,,"goedgekeurd"
,,,,,,,,,
