"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034495","IMBRO/A","2023-01-13T20:48:21+01:00","1994-10-04T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","40.6","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.85","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1994-10-04","13.49","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1994-10-04","31.861","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-10-04","17.86","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1994-10-04","6.355","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1994-10-04","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1994-10-04","44.62","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1994-10-04","192.764","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-10-04","11.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1994-10-04","1.329","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-10-04","3.89","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-10-04","2.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1994-10-04","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1994-10-04","11.633","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1994-10-04","0.207","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1994-10-04","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1994-10-04","65.134","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1994-10-04","0.552","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1994-10-04","4.05","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1994-10-04","0.045","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
