"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034494","IMBRO/A","2023-01-13T20:48:18+01:00","1993-04-08T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","46.1","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.6","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","8.24","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1993-04-08","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1993-04-08","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1993-04-08","38.315","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-04-08","17.448","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-04-08","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1993-04-08","40.902","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1993-04-08","222.555","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-04-08","11.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1993-04-08","1.564","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1993-04-08","6.394","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-04-08","2.0","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","1993-04-08","13.173","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-04-08","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1993-04-08","70.789","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1993-04-08","0.841","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-04-08","5.895","mg/l",,,,"goedgekeurd"
,,,,,,,,,
