"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000560","IMBRO/A","2022-11-25T10:47:53+01:00","1994-04-14T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ijzer","879","Fe","1994-04-14","7936.0","ug/l",,,,"onbeslist"
"zink","1693","Zn","1994-04-14","6.53","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-04-14","38.42","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1994-04-14","0.2","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1994-04-14","0.12","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-04-14","0.5","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-04-14","39.15","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-04-14","1849.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1994-04-14","1.87","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1994-04-14","472.27","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1994-04-14","0.63","ug/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1994-04-14","4.43","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-04-14","102.96","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1994-04-14","0.04","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1994-04-14","141.01","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1994-04-14","217.66","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1994-04-14","13.49","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1994-04-14","14.56","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1994-04-14","0.8","mg/l",,,,"goedgekeurd"
,,,,,,,,,
