"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004317","IMBRO/A","2022-12-02T19:41:31+01:00","1998-11-11T11:00:00+01:00","onbekend","7",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","178.0","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","14.0","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1998-11-11","80.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1998-11-11","1300.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1998-11-11","500.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1998-11-11","220.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1998-11-11","200.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1998-11-11","87.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1998-11-11","25.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1998-11-11","1.24","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1998-11-11","0.9","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1998-11-11","1900.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-11-11","0.11","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1998-11-11","0.02","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1998-11-11","0.04","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1998-11-11","0.0091","mg/l",,,,"goedgekeurd"
,,,,,,,,,
