"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035681","IMBRO/A","2023-01-13T22:05:10+01:00","1993-03-19T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","117.0","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","9.5","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.25","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1993-03-19","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1993-03-19","1.274","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1993-03-19","14.282","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-03-19","127.567","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-03-19","0.186","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-03-19","87.078","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1993-03-19","740.389","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-03-19","2452.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1993-03-19","3.988","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1993-03-19","10.235","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-03-19","252.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1993-03-19","69.43","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-03-19","13.078","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-03-19","173.522","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1993-03-19","6.113","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-03-19","0.541","mg/l",,,,"goedgekeurd"
,,,,,,,,,
