"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000058037","IMBRO/A","2025-04-10T22:05:08+02:00","1992-01-09T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"lood","1116","Pb","1992-01-09","10.0","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1992-01-09","0.82","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1992-01-09","50.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1992-01-09","10.0","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1992-01-09","0.1","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1992-01-09","10.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1992-01-09","5.0","ug/l",,,,"onbeslist"
"cadmium","441","Cd","1992-01-09","1.0","ug/l",,,,"onbeslist"
"fosfor totaal","4188","Ptot","1992-01-09","1.25","mg/l",,,,"onbeslist"
"arseen","310","As","1992-01-09","10.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-01-09","130.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-01-09","5.31","mg/l",,,,"onbeslist"
"waterstofcarbonaat","374","HCO3","1992-01-09","400.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-01-09","35.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-01-09","325.0","mg/l",,,,"onbeslist"
"ammonium","289","NH4","1992-01-09","0.71","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-01-09","100.0","ug/l",,,,"onbeslist"
"magnesium","1125","Mg","1992-01-09","20.0","mg/l",,,,"onbeslist"
"kalium","920","K","1992-01-09","5.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1992-01-09","120.0","mg/l",,,,"onbeslist"
"Zuurgraad","1398","pH","1992-01-09","7.5","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-01-09","124.0","mS/m",,,,"onbeslist"
"ijzer","879","Fe","1992-01-09","10000.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
