"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035689","IMBRO/A","2023-01-13T22:05:31+01:00","1994-02-01T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","119.7","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","9.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.35","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1994-02-01","16.188","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1994-02-01","12.36","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-02-01","126.493","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1994-02-01","1.906","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1994-02-01","0.155","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-02-01","90.21","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1994-02-01","730.751","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-02-01","2161.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1994-02-01","3.715","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-02-01","9.967","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-02-01","236.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-02-01","0.434","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-02-01","69.798","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1994-02-01","0.207","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1994-02-01","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1994-02-01","173.033","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1994-02-01","5.957","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1994-02-01","0.055","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1994-02-01","0.045","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
