"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038180","IMBRO/A","2023-01-16T15:04:35+01:00","2005-08-02T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.28","1","goedgekeurd",,,,
"Temperatuur","1522","T","13.8","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","84.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2005-08-02","2.5","ug/l",,,,"goedgekeurd"
"arseen","310","As","2005-08-02","0.35","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2005-08-02","35.8","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2005-08-02","37.2","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2005-08-02","0.75","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2005-08-02","0.23","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-08-02","87.5","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2005-08-02","6.9","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2005-08-02","0.088","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-08-02","50.1","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2005-08-02","406.0","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2005-08-02","0.1","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-08-02","20.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2005-08-02","4.1","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-08-02","7.7","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2005-08-02","2.4","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2005-08-02","0.24","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2005-08-02","16.3","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2005-08-02","1.8","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2005-08-02","0.04","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-08-02","1.3","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","2005-08-02","0.38","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-08-02","153.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2005-08-02","0.94","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-08-02","15.68","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2005-08-02","0.025","ug/l",,,,"goedgekeurd"
,,,,,,,,,
