"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000396","IMBRO/A","2022-11-25T10:42:27+01:00","1991-07-30T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","1991-07-30","14.96","mg/l",,,,"onbeslist"
"chloride","508","Cl","1991-07-30","10.45","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1991-07-30","3.13","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1991-07-30","1.51","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1991-07-30","0.63","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1991-07-30","2660.0","ug/l",,,,"onbeslist"
"waterstofcarbonaat","374","HCO3","1991-07-30","190.32","mg/l",,,,"goedgekeurd"
"kalium","920","K","1991-07-30","1.83","mg/l",,,,"onbeslist"
"cadmium","441","Cd","1991-07-30","0.11","ug/l",,,"<","onbeslist"
"mangaan","1128","Mn","1991-07-30","2760.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1991-07-30","2.55","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-07-30","1.27","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1991-07-30","3.87","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-07-30","0.08","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1991-07-30","2.07","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1991-07-30","0.53","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1991-07-30","277.29","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-07-30","3.59","mg/l",,,,"onbeslist"
"zink","1693","Zn","1991-07-30","6.54","ug/l",,,"<","onbeslist"
"calcium","447","Ca","1991-07-30","51.19","mg/l",,,,"onbeslist"
"aluminium","284","Al","1991-07-30","18.83","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1991-07-30","194.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1991-07-30","8.19","ug/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1991-07-30","7.44","1",,,,"onbeslist"
"Geleidendheid","3548","GELDHD","1991-07-30","30.8","mS/m",,,,"onbeslist"
,,,,,,,,,
