"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033261","IMBRO/A","2023-01-13T19:32:02+01:00","2007-10-29T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","55.5","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","370.28","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.7","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.16","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2007-10-29","1.204","ug/l",,,,"goedgekeurd"
"arseen","310","As","2007-10-29","0.46","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2007-10-29","79.84","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2007-10-29","6.49","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2007-10-29","0.4","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2007-10-29","0.2","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2007-10-29","57.2","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2007-10-29","7.16","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2007-10-29","359.62","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2007-10-29","0.084","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2007-10-29","7.16","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2007-10-29","224.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2007-10-29","2621.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2007-10-29","1.859","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2007-10-29","13.876","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2007-10-29","106.73","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2007-10-29","1.21","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2007-10-29","4.994","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2007-10-29","2.417","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2007-10-29","0.07","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2007-10-29","10.655","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2007-10-29","99.243","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2007-10-29","1.2","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2007-10-29","0.1","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2007-10-29","0.07","ug/l",,,,"goedgekeurd"
,,,,,,,,,
