"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033413","IMBRO/A","2023-01-13T19:40:47+01:00","1994-02-08T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","57.8","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.26","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1994-02-08","67.45","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1994-02-08","106.843","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-02-08","5.626","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1994-02-08","0.635","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1994-02-08","0.217","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-02-08","5.754","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1994-02-08","226.06","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-02-08","3368.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1994-02-08","1.955","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-02-08","14.197","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-02-08","37.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-02-08","0.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-02-08","4.989","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1994-02-08","0.207","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1994-02-08","26.156","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-02-08","101.386","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1994-02-08","2.258","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1994-02-08","0.142","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1994-02-08","0.045","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
