"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033458","IMBRO/A","2023-01-13T19:43:23+01:00","1993-03-29T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","86.0","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.09","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1993-03-29","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1993-03-29","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1993-03-29","44.907","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-03-29","79.092","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-03-29","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1993-03-29","59.903","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1993-03-29","360.118","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-03-29","11.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1993-03-29","3.793","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1993-03-29","8.97","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-03-29","2.0","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","1993-03-29","44.463","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-03-29","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1993-03-29","121.895","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1993-03-29","1.189","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-03-29","4.063","mg/l",,,,"goedgekeurd"
,,,,,,,,,
