"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033464","IMBRO/A","2023-01-13T19:43:43+01:00","1999-05-10T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","80.9","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.14","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","309.335","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1999-05-10","32.376","ug/l",,,,"goedgekeurd"
"arseen","310","As","1999-05-10","0.15","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1999-05-10","40.65","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1999-05-10","41.618","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1999-05-10","0.702","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1999-05-10","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1999-05-10","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1999-05-10","58.693","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1999-05-10","365.375","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1999-05-10","11.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1999-05-10","2.893","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1999-05-10","9.408","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1999-05-10","2.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1999-05-10","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1999-05-10","30.232","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1999-05-10","1.291","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1999-05-10","6.539","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1999-05-10","127.062","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1999-05-10","6.599","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1999-05-10","0.101","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
